test-accuracy,test-loss,train-accuracy,train-loss
0.7675999999046326,4.086678196716308,0.7838166952133179,4.076248340415955
0.7847999930381775,3.8683596492767336,0.7994833588600159,3.8968074689865113
0.7831000089645386,4.710624770736694,0.7941666841506958,4.712959956296285
0.7901999950408936,3.489371549987793,0.8051999807357788,3.500352358500163
0.7789999842643738,3.5869383087158204,0.7971000075340271,3.591353877321879
0.7809000015258789,3.71633727645874,0.7944833040237427,3.712593736775716
0.7843000292778015,4.531278645324707,0.7988499999046326,4.5219777500152585
0.7785000205039978,2.7004406909942626,0.7944166660308838,2.6112826904296873
0.7831000089645386,4.801626166915893,0.7941499948501587,4.803180769411723
0.7789999842643738,3.6867539501190185,0.7971000075340271,3.708306626955668
0.7789999842643738,3.9625470863342285,0.7971000075340271,3.9488935064315798
0.7832000255584717,2.796629304122925,0.7945500016212463,2.8277801788330077
0.7843999862670898,3.5857137130737304,0.7961999773979187,3.5762190203348796
0.7901999950408936,3.974008892440796,0.8051999807357788,3.973223466428121
0.7732999920845032,3.3646180782318114,0.7903833389282227,3.3736425563176473
0.7814000248908997,3.501634548950195,0.7954999804496765,3.528439173698425
0.8755999803543091,2.4331795471191406,0.892383337020874,2.481205898030599
0.7814000248908997,3.849417111968994,0.7954666614532471,3.8638239088694255
0.7843999862670898,3.6918152278900145,0.7961666584014893,3.6706355916341145
0.8704000115394592,2.3071549060821535,0.892216682434082,2.2547127087275185
0.7775999903678894,2.7943885509490967,0.7940166592597961,2.7832766998926797
0.7792999744415283,3.7742057498931887,0.7929999828338623,3.7958786169052123
0.7843000292778015,4.531278645324707,0.7988499999046326,4.5219777500152585
0.7833999991416931,4.169222308349609,0.7976333498954773,4.150728039042155
0.7847999930381775,4.249913094329834,0.7994833588600159,4.2288641896565755
0.7847999930381775,3.839898818588257,0.7994833588600159,3.8782818683624267
0.8755999803543091,2.4449666217803956,0.892383337020874,2.4901976778666177
0.7843999862670898,3.607184559249878,0.7961666584014893,3.611349480946859
0.7732999920845032,3.2402985183715822,0.7904333472251892,3.272248746172587
0.7843999862670898,3.7181270847320556,0.7961666584014893,3.716933180872599
0.7820000052452087,3.667568120956421,0.7961166501045227,3.659725044631958
0.7825000286102295,2.9294348049163816,0.7966499924659729,2.8733064484914146
0.7641000151634216,3.4807766189575196,0.7827833294868469,3.4328725978215537
0.7901999950408936,3.6549038665771483,0.8051999807357788,3.6893627197265624
0.7820000052452087,3.0398527309417727,0.7961500287055969,3.049577976799011
0.7832000255584717,2.796629304122925,0.7945500016212463,2.8277801788330077
0.8755999803543091,2.417918076324463,0.892383337020874,2.4712123605092366
0.8845000267028809,2.7565580656051636,0.9020666480064392,2.7573083521525064
0.7831000089645386,4.771233023071289,0.7941499948501587,4.769971769714355
0.7775999903678894,4.204981311035156,0.793749988079071,4.148773335329691
0.8748999834060669,2.45859038734436,0.8944833278656006,2.49002207253774
0.7799000144004822,3.700786761856079,0.7972166538238525,3.647867310841878
0.7843000292778015,4.361826824951172,0.7988499999046326,4.361134302075704
0.7764999866485596,3.426754298400879,0.7955499887466431,3.3635342500050864
0.7886000275611877,4.349722624969482,0.8004999756813049,4.369972123336792
0.7789999842643738,3.9153518280029296,0.7971000075340271,3.904653906758626
0.7946000099182129,4.135577885437011,0.8070166707038879,4.163704493141174
0.7767000198364258,3.031334788131714,0.7958499789237976,2.98886201356252
0.7889000177383423,3.6317529151916506,0.8041499853134155,3.636715906016032
0.7764000296592712,3.690784603881836,0.7955166697502136,3.6503608397801717
0.7886000275611877,4.3254955329895015,0.8005499839782715,4.336160442988078
0.7831000089645386,4.801626166915893,0.7941499948501587,4.805042508506775
0.7903000116348267,3.4453017543792726,0.8052166700363159,3.4616730761210124
0.7764000296592712,3.5469850490570067,0.7954833507537842,3.539889764149984
0.7789999842643738,3.9625470863342285,0.7971000075340271,3.9502233654658
0.7775999903678894,2.873543504714966,0.7939833402633667,2.8888006006240845
0.7675999999046326,4.07551752166748,0.7838166952133179,4.065607469240824
0.7847999930381775,4.106884465026855,0.7994833588600159,4.11525067392985
0.7775999903678894,2.9923435760498047,0.793833315372467,3.0266958353678386
0.7893000245094299,3.7781516105651853,0.8029166460037231,3.8515835580190023
0.7843000292778015,4.522368981170654,0.7988499999046326,4.514871598116557
0.7732999920845032,3.3437070446014405,0.7904166579246521,3.360666332435608
0.7767000198364258,3.19656717376709,0.7958499789237976,3.143376806640625
0.7591999769210815,3.0053056705474854,0.7805166840553284,2.9464409269968668
0.7807999849319458,3.670450157928467,0.7914000153541565,3.644520880953471
0.7858999967575073,3.590123735809326,0.7978333234786987,3.5584941268285117
0.7918000221252441,3.186671886062622,0.804099977016449,3.173624163309733
0.7648000121116638,4.023453231811524,0.7807499766349792,4.01911855430603
0.7767000198364258,2.814187084197998,0.7958833575248718,2.7785485153198244
0.7777000069618225,3.746012324523926,0.7937333583831787,3.752237103398641
0.7814000248908997,3.965695346069336,0.7954666614532471,4.02066449432373
0.7896000146865845,3.442788162612915,0.8033333420753479,3.5220685677846273
0.78329998254776,2.7238246307373046,0.7945500016212463,2.747682680638631
0.7773000001907349,4.6685831844329835,0.791616678237915,4.664479486846924
0.7648000121116638,4.22210325012207,0.7807499766349792,4.234788454182943
0.7833999991416931,3.8242977489471435,0.7976333498954773,3.8606446959177654
0.8736000061035156,2.62081502494812,0.8928499817848206,2.601515515200297
0.7809000015258789,3.1067287967681887,0.7944833040237427,3.1516824778238934
0.7626000046730042,3.0556671226501466,0.781166672706604,3.079345161310832
0.779699981212616,3.6526696678161623,0.7961666584014893,3.673463876024882
0.7831000089645386,4.790470839309692,0.7941499948501587,4.793622736803691
0.7820000052452087,3.0895695720672607,0.7961500287055969,3.1107207900365195
0.78329998254776,2.75771791267395,0.7945833206176758,2.788215965525309
0.7820000052452087,3.7654523693084716,0.7961166501045227,3.7453303340911863
0.7832000255584717,2.9042974254608156,0.7945166826248169,2.9147700028101604
0.7918000221252441,3.2039330558776857,0.8041333556175232,3.1843191832224527
0.7675999999046326,3.913692882156372,0.7838166952133179,3.9137554374694825
0.7820000052452087,3.32093634185791,0.7961166501045227,3.3539508019129434
0.8755999803543091,2.47986495552063,0.892383337020874,2.5419981194178263
0.791700005531311,3.3076064460754395,0.804016649723053,3.284810443878174
0.7843999862670898,3.7291942657470702,0.7962166666984558,3.7942332070032756
0.7803999781608582,3.0611450996398926,0.7947666645050049,2.9986555565516153
0.7810999751091003,3.587145097732544,0.7970499992370605,3.600739729054769
0.7843000292778015,4.4825845794677734,0.7988499999046326,4.487161630694072
0.7843999862670898,3.7070492378234863,0.7962166666984558,3.7039503627141315
0.7843999862670898,3.9353375457763673,0.7961666584014893,4.014455850028992
0.7903000116348267,4.116599508285523,0.8052833080291748,4.1237411266962685
0.779699981212616,3.836635195159912,0.7961666584014893,3.824916453997294
0.7732999920845032,3.7478100635528566,0.7903000116348267,3.75310584786733
0.7843000292778015,4.361826824951172,0.7988499999046326,4.362463492393494
0.7814000248908997,3.6215897979736327,0.7954999804496765,3.6627996189753214
0.7785999774932861,3.796328564453125,0.7898333072662354,3.8453583840052286
0.7833999991416931,3.94379785118103,0.7976333498954773,3.9610651772181193
0.7675999999046326,4.181550441741943,0.7838166952133179,4.159026543045044
0.7613999843597412,4.004629652404785,0.7774166464805603,4.009764670880635
0.7799999713897705,3.468791274261475,0.7966499924659729,3.430481019592285
0.8744000196456909,3.1761681228637695,0.894016683101654,3.1668040924708047
0.8755999803543091,2.47986495552063,0.892383337020874,2.5419981194178263
0.7773000001907349,4.535483401489258,0.791616678237915,4.507982410176595
0.7789999842643738,3.588531886291504,0.7971000075340271,3.5937447090784707
0.7889999747276306,3.599183127975464,0.8041666746139526,3.6114288033803303
0.7773000001907349,4.596099946594238,0.791616678237915,4.5836056685129805
0.7641000151634216,4.134126306152344,0.7827833294868469,4.140549264653524
0.7814000248908997,4.904398178482055,0.7954666614532471,4.864385789299011
0.8755999803543091,2.674539468383789,0.8923500180244446,2.732348265457153
0.7799000144004822,3.501206258392334,0.7972999811172485,3.4767705635706583
0.7773000001907349,4.677221560287475,0.791616678237915,4.6787829023361205
0.779699981212616,4.216497337341308,0.7961666584014893,4.169238865407308
0.79339998960495,2.966491449356079,0.8050500154495239,2.9371604646046956
0.7901999950408936,3.574017573928833,0.8051999807357788,3.574924903488159
0.779699981212616,3.8297955829620363,0.7961666584014893,3.8381096965789796
0.7820000052452087,3.599736961364746,0.7961166501045227,3.6424072281519573
0.7631999850273132,3.833077300262451,0.7823333144187927,3.824998848660787
0.7785999774932861,3.803472969055176,0.7898333072662354,3.844340423266093
0.7903000116348267,3.4453017543792726,0.8052166700363159,3.4616730761210124
0.7789999842643738,3.937100887298584,0.7971000075340271,3.916894550259908
0.7847999930381775,4.009443351364136,0.7994833588600159,3.970740136464437
0.8704000115394592,2.7019999561309813,0.8921499848365784,2.6694606552124025
0.7799000144004822,3.683740209197998,0.7972166538238525,3.6399102796554565
0.7613999843597412,3.9227999862670897,0.7775166630744934,3.913556889597575
0.7900000214576721,3.2597077869415285,0.8036500215530396,3.3211785486857095
0.8574000000953674,2.8185814208984374,0.8790333271026611,2.781529806836446
0.7858999967575073,3.5773617889404297,0.7978333234786987,3.549182201194763
0.7767000198364258,3.0511785430908205,0.7958499789237976,3.010135060564677
0.7944999933242798,4.704373416900634,0.806850016117096,4.751000764528911
0.7833999991416931,3.982259972000122,0.7976333498954773,3.980005584716797
0.7832000255584717,2.7807331775665283,0.7945333123207092,2.801280280939738
0.789900004863739,3.212134819793701,0.8035333156585693,3.297435061709086
0.7843999862670898,3.7556525451660154,0.7961666584014893,3.7273616145451864
0.7786999940872192,3.3911419158935545,0.7949000000953674,3.3776517969767252
0.7675999999046326,4.086678196716308,0.7838166952133179,4.075449925295512
0.7626000046730042,3.4081918384552004,0.781166672706604,3.3611425561904906
0.7843000292778015,4.586054338073731,0.7988499999046326,4.5835765380859375
0.7775999903678894,3.4792064594268797,0.793749988079071,3.422696673901876
0.7901999950408936,3.5276496379852293,0.8051999807357788,3.5438553106943766
0.7820000052452087,3.937173366546631,0.7961500287055969,3.895399821853638
0.7858999967575073,3.617315327453613,0.7977833151817322,3.595269281641642
0.7785999774932861,3.803472969055176,0.7898333072662354,3.845401052538554
0.7833999991416931,3.9353975650787354,0.7976333498954773,3.936849230829875
0.781000018119812,3.6540422267913817,0.79503333568573,3.662428702926636
0.7904000282287598,3.8828454120635985,0.8053666949272156,3.8591594190597536
0.7675999999046326,4.130451920318603,0.7838166952133179,4.119676781654358
0.7864999771118164,3.1104327117919923,0.8035833239555359,3.067725308863322
0.7802000045776367,3.3672842811584474,0.7960500121116638,3.3481606555302936
0.7946000099182129,4.128678598403931,0.8070166707038879,4.1617954649607345
0.7775999903678894,2.811900751876831,0.7940166592597961,2.8071708913167317
0.7820000052452087,3.1180340229034424,0.7961166501045227,3.1933354834238687
0.7847999930381775,4.009443351364136,0.7994833588600159,3.970740136464437
0.7773000001907349,4.577280003356933,0.791616678237915,4.5605440491994225
0.7858999967575073,3.622397423171997,0.7978000044822693,3.593389431444804
0.7648000121116638,4.028095857238769,0.7807499766349792,4.000776354471842
0.7815999984741211,3.415645971298218,0.7969333529472351,3.4011564211527507
0.7799000144004822,3.526986596107483,0.7972666621208191,3.5018091567993164
0.784500002861023,3.6250182468414307,0.7962833046913147,3.605762986501058
0.8755999803543091,2.5779520359039307,0.8923500180244446,2.6457039538701377
0.7591999769210815,3.1622052444458006,0.7804499864578247,3.089838010215759
0.7799000144004822,3.566377103614807,0.7972666621208191,3.525845271364848
0.7814000248908997,3.5084609256744383,0.7954666614532471,3.528532227261861
0.7785999774932861,3.8933323589324953,0.7898333072662354,3.9444739053726194
0.7822999954223633,3.6143897373199465,0.7959666848182678,3.6245229159673054
0.779699981212616,3.89773416557312,0.7961666584014893,3.8795135221481325
0.7799000144004822,3.7469194763183595,0.7971833348274231,3.693833478355408
0.7591999769210815,2.8780665508270262,0.7805166840553284,2.815116650454203
0.789900004863739,3.357732551574707,0.8034499883651733,3.427263508542379
0.7626000046730042,2.9886031883239745,0.781166672706604,3.0122835152308145
0.7832000255584717,2.964081428527832,0.7945166826248169,2.974517232386271
0.7767000198364258,2.8865689807891846,0.7958833575248718,2.8580226965586344
0.8755999803543091,2.674539468383789,0.8923500180244446,2.732348265457153
0.8755999803543091,2.674539468383789,0.8923500180244446,2.732348265457153
0.789900004863739,3.1960073650360106,0.8035833239555359,3.280113501993815
0.7645999789237976,3.07561332321167,0.7811999917030334,3.006140153503418
0.7591999769210815,3.1173748622894286,0.7804666757583618,3.045727267773946
0.7613999843597412,3.911705967712402,0.7775166630744934,3.89622358118693
0.7944999933242798,3.8330575122833253,0.806850016117096,3.799705423672994
0.7814000248908997,3.6538924293518065,0.7954999804496765,3.6974439292271932
0.7843999862670898,3.89170626411438,0.7961666584014893,3.9261816445032753
0.7786999940872192,2.639721566390991,0.7944833040237427,2.5522132113138833
0.7775999903678894,2.941074659729004,0.7939333319664001,2.9700717788696287
0.7843000292778015,4.621553660202026,0.7988499999046326,4.628732867685954
0.7799000144004822,3.638108316421509,0.7972166538238525,3.60876268787384
0.8759999871253967,2.280728157043457,0.8928666710853577,2.239810449854533
0.7900000214576721,3.2389101291656495,0.8037166595458984,3.30321360689799
0.7894999980926514,3.5697752643585203,0.8031499981880188,3.642560273806254
0.7847999930381775,3.839898818588257,0.7994833588600159,3.8782818683624267
0.7832000255584717,2.7998900157928466,0.7945333123207092,2.8156450799942014
0.7789999842643738,3.723897717285156,0.7971000075340271,3.7499055954615277
0.8787999749183655,3.2997008522033693,0.8956999778747559,3.3164598114649455
0.7843000292778015,4.586054338073731,0.7988499999046326,4.5835765380859375
0.7817999720573425,3.4913520195007326,0.7960166931152344,3.5129342667897543
0.7843000292778015,4.612385556793213,0.7988499999046326,4.617417828623454
0.8755999803543091,2.47986495552063,0.892383337020874,2.5419981194178263
0.7786999940872192,2.9908959659576415,0.7944666743278503,2.9422799566904705
0.7814000248908997,3.602222629547119,0.7954999804496765,3.6442950083414716
0.7785999774932861,3.8773744892120363,0.7898333072662354,3.927175626881917
0.7843999862670898,3.6928840454101564,0.7961666584014893,3.6753616329828898
0.7814000248908997,3.602222629547119,0.7954999804496765,3.6442976470947266
0.7613000273704529,4.234734524917602,0.7774166464805603,4.213174245834351
0.7626000046730042,3.8122542121887206,0.781166672706604,3.7259931599299114
0.7773000001907349,4.6685831844329835,0.791616678237915,4.6670576897939045
0.7648000121116638,3.9296043701171874,0.7807499766349792,3.899305856068929
0.7631999850273132,4.007326628875733,0.7823333144187927,3.9865791803359985
0.779699981212616,4.216497337341308,0.7961666584014893,4.169238865407308
0.781499981880188,3.662843882369995,0.7955166697502136,3.64614570980072
0.7807000279426575,3.7081286193847656,0.7914000153541565,3.676977208328247
0.8744000196456909,3.194944898223877,0.894016683101654,3.1851430121103923
0.7613000273704529,4.234734524917602,0.7774166464805603,4.212384344228108
0.7843000292778015,4.533442470550537,0.7988499999046326,4.527671574147543
0.7843999862670898,3.612373094558716,0.7961666584014893,3.6032846438090007
0.7792999744415283,4.1576652969360355,0.79298335313797,4.147343757502238
0.7792999744415283,3.7742057498931887,0.7929999828338623,3.7958786169052123
0.7847999930381775,3.8683596492767336,0.7994833588600159,3.8968074689865113
0.7777000069618225,2.7841358211517333,0.7940166592597961,2.779524270184835
0.7889000177383423,3.9795541893005373,0.8041166663169861,3.9676913386027017
0.779699981212616,4.114501819610596,0.7961666584014893,4.082006897226969
0.7832000255584717,2.9058958820343017,0.7945166826248169,2.9161016246795652
0.7843999862670898,3.591465002822876,0.7962166666984558,3.600462068939209
0.7843000292778015,4.5413694633483885,0.7988499999046326,4.5387875179290775
0.7754999995231628,3.763132441711426,0.7928333282470703,3.766497382036845
0.7847999930381775,4.106884465026855,0.7994833588600159,4.11525067392985
0.7807000279426575,3.7598777393341063,0.791366696357727,3.7226590496699017
0.7764999866485596,3.8949930408477784,0.7955666780471802,3.7848616149902345
0.7886999845504761,4.148034786224366,0.800599992275238,4.143871935717264
0.7849000096321106,3.537590925979614,0.798966646194458,3.551146709950765
0.7809000015258789,3.0796153678894043,0.7944833040237427,3.1638473193486534
0.7907999753952026,3.4848431140899656,0.8057500123977661,3.536416638247172
0.7814000248908997,3.9704035148620607,0.7954666614532471,4.011091681289673
0.7843999862670898,3.7291942657470702,0.7962166666984558,3.7942332070032756
0.7788000106811523,2.6024165363311766,0.7945500016212463,2.513837653096517
0.7591999769210815,3.162198345184326,0.7804499864578247,3.0885086203893026
0.7946000099182129,4.219217770385742,0.8070166707038879,4.246211022186279
0.7813000082969666,3.635501135635376,0.7949666380882263,3.6540231484095256
0.7820000052452087,3.7267351676940916,0.7961166501045227,3.7289054383595786
0.782800018787384,3.5872458557128906,0.7968166470527649,3.595790238507589
0.7903000116348267,4.106510587692261,0.8052833080291748,4.105086422411601
0.7903000116348267,4.1128795505523685,0.8052833080291748,4.109862118975322
0.7785999774932861,4.160531360244751,0.7897999882698059,4.220555989456177
0.7814000248908997,4.013359831237793,0.7954666614532471,4.058187748718262
0.7809000015258789,3.746931481552124,0.7944833040237427,3.7594641036351524
0.7833999991416931,3.9549641597747804,0.7976333498954773,3.970656732114156
0.7785999774932861,3.790958533477783,0.7898333072662354,3.8323816055933633
0.7764000296592712,3.42054471244812,0.7954833507537842,3.39851909459432
0.7626000046730042,3.404994926071167,0.781166672706604,3.3590111808141074
0.7833999991416931,3.9549641597747804,0.7976333498954773,3.970656732114156
0.779699981212616,4.114501819610596,0.7961666584014893,4.082006897226969
0.7792999744415283,3.921426724624634,0.79298335313797,3.9437335003534955
0.7843999862670898,3.7290608474731446,0.7962166666984558,3.796832273419698
0.8748999834060669,2.656081729888916,0.8944833278656006,2.6579408777236937
0.7946000099182129,4.194072068023682,0.8070166707038879,4.2187970282236735
0.7843999862670898,3.7881099407196044,0.7961999773979187,3.847195043182373
0.7799000144004822,3.5762257057189943,0.7972333431243896,3.537347380256653
0.7901999950408936,3.96686657333374,0.8051999807357788,4.030355899810791
0.7833999991416931,2.576925560760498,0.7947499752044678,2.5995712373097737
0.7641000151634216,4.249610440063477,0.782800018787384,4.251265169270833
0.8755999803543091,2.4459019550323484,0.892383337020874,2.495190154584249
0.7648000121116638,3.6291103187561036,0.7807333469390869,3.6345379592259723
0.7843000292778015,4.473039308929444,0.7988499999046326,4.473346380297343
0.8755999803543091,2.4390177505493162,0.892383337020874,2.4851354666392007
0.7648000121116638,2.8770236919403076,0.7808333039283752,2.9322702208836873
0.7900000214576721,3.294115036392212,0.8036500215530396,3.353542749786377
0.7648000121116638,2.7241584964752197,0.7813166379928589,2.6916907878875733
0.7831000089645386,4.787261325836182,0.7941499948501587,4.791464486249288
0.7750999927520752,3.7581175594329834,0.7942333221435547,3.7085559328715005
0.7814000248908997,3.562063943862915,0.7954999804496765,3.602381240081787
0.7932999730110168,2.9760346603393555,0.8050166964530945,2.9485694919586183
0.7889999747276306,3.4088003185272218,0.8042333126068115,3.455802736155192
0.8748999834060669,2.6019537902832033,0.8944833278656006,2.614454125404358
0.7847999930381775,3.8539863384246824,0.7994833588600159,3.884292246055603
0.7799000144004822,3.552277558708191,0.7972333431243896,3.512330368169149
0.7785999774932861,3.8831393280029296,0.789816677570343,3.9358878709793093
0.7631999850273132,3.831569959259033,0.7823333144187927,3.822069845644633
0.7907999753952026,3.6905735469818115,0.8057500123977661,3.7047740295410154
0.7775999903678894,2.811900751876831,0.7940166592597961,2.8071708913167317
0.7767000198364258,2.888167437362671,0.7958833575248718,2.8588208934783936
0.7764999866485596,3.8993680606842043,0.7954999804496765,3.7927757165908815
0.7843000292778015,4.533442470550537,0.7988499999046326,4.527671574147543
0.779699981212616,3.89773416557312,0.7961666584014893,3.8795135221481325
0.7789999842643738,3.768338792800903,0.7971000075340271,3.799815062713623
0.7907999753952026,3.470493690872192,0.8057666420936584,3.5213045802434286
0.8744000196456909,3.260174701309204,0.894016683101654,3.2574922807693483
0.7648000121116638,2.9516980438232423,0.7807666659355164,2.997080601501465
0.7847999930381775,3.8683596492767336,0.7994833588600159,3.8968074689865113
0.777899980545044,2.714272057342529,0.7941666841506958,2.71741341603597
0.7767000198364258,2.888167437362671,0.7958833575248718,2.8588208934783936
0.7843000292778015,4.387299113464356,0.7988499999046326,4.3932447398503625
0.78329998254776,2.7187028156280517,0.7946333289146423,2.7466637437820434
0.7814000248908997,3.82311657333374,0.7954666614532471,3.8685004331588746
0.7785999774932861,3.990930084228516,0.7897999882698059,4.075228573290507
0.7901999950408936,3.1819652660369875,0.804016649723053,3.253038208961487
0.7785999774932861,3.8773744892120363,0.7898333072662354,3.927175626881917
0.7648000121116638,3.2918334796905517,0.7807333469390869,3.318005231030782
